"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2010","2010",1.77,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2012","2012",2.01,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2014","2014",2.24,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2016","2016",2.48,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2018","2018",2.77,,
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","JPN","Japan","2020","2020",3.01,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2010","2010",16.34,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2011","2011",15.75,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2012","2012",14.9,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2013","2013",13.92,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2014","2014",12.93,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2015","2015",12.3,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2016","2016",11.75,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2017","2017",11.15,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2018","2018",10.48,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2019","2019",10.03,,
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","SWE","Sweden","2020","2020",9.68,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2010","2010",11.14,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2011","2011",10.59,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2012","2012",10.18,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2013","2013",9.99,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2019","2019",9.88,"E; B","Estimated value; Break"
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2020","2020",9.12,"E","Estimated value"
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","CZE","Czechia","2021","2021",9.13,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2010","2010",7.48,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2011","2011",7.86,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2012","2012",7.85,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2013","2013",8,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2014","2014",7.79,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2015","2015",7.91,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2016","2016",7.4,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2017","2017",7.37,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2018","2018",7.28,"E; B","Estimated value; Break"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2019","2019",7.12,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2020","2020",6.88,"E","Estimated value"
"PAGGM564","Male physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2021","2021",6.6,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2010","2010",16.91,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2011","2011",16.79,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2012","2012",16.46,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2013","2013",17.21,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2014","2014",17.85,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2015","2015",17.8,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2016","2016",17.43,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2017","2017",17.38,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2018","2018",18.57,"E; B","Estimated value; Break"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2019","2019",18.26,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2020","2020",17.39,"E","Estimated value"
"PAGGF564","Female physicians aged 55-64 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2021","2021",16.94,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2010","2010",5.45,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2011","2011",5.69,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2012","2012",5.78,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2013","2013",5.84,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2014","2014",6.14,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2015","2015",6.35,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2016","2016",7.12,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2017","2017",7.45,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2018","2018",6.81,"E; B","Estimated value; Break"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2019","2019",7.21,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2020","2020",7.37,"E","Estimated value"
"PAGGMU35","Male physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","LTU","Lithuania","2021","2021",7.56,"E","Estimated value"
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2010","2010",18.4,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2011","2011",17.06,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2012","2012",15.93,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2013","2013",14.67,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2014","2014",13.65,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2015","2015",12.89,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2016","2016",12.2,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2017","2017",11.81,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2018","2018",11.01,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2019","2019",10.57,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2020","2020",10.29,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","BEL","Belgium","2021","2021",9.97,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2010","2010",4.09,"D","Difference in methodology"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2011","2011",3.9,"D","Difference in methodology"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2012","2012",4.04,"D","Difference in methodology"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2013","2013",4.94,"B; D","Break; Difference in methodology"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2014","2014",4.65,"B","Break"
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2015","2015",4.37,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2016","2016",3.79,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2017","2017",3.88,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2018","2018",4.14,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2019","2019",4.15,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2020","2020",4.24,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2021","2021",4.73,,
"PAGGM65O","Male physicians aged 65-74 years old","PHYTOTNB","% of total physicians (head counts)","AUT","Austria","2022","2022",5.61,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2010","2010",18.6,"D","Difference in methodology"
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2011","2011",16.19,"D","Difference in methodology"
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2012","2012",16.29,"B","Break"
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2013","2013",14.44,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2014","2014",12.87,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2015","2015",11.66,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2016","2016",10.38,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2017","2017",9.54,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2018","2018",8.84,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2019","2019",8.16,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2020","2020",7.8,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2021","2021",7.43,,
"PAGGM454","Male physicians aged 45-54 years old","PHYTOTNB","% of total physicians (head counts)","ITA","Italy","2022","2022",7.15,"P","Provisional value"
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","ROU","Romania","2010","2010",21.74,"B","Break"
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","ROU","Romania","2011","2011",21.73,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","ROU","Romania","2012","2012",21.36,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","ROU","Romania","2013","2013",20.52,,
"PAGGFU35","Female physicians under 35 years old","PHYTOTNB","% of total physicians (head counts)","ROU","Romania","2014","2014",20.58,,
