Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Denominazione struttura;Indirizzo;Codice Comune;Comune;Sigla provincia;Codice tipo struttura;Descrizione tipo struttura;Tipo di Disciplina;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2020;160;PUGLIA;116;1;160166;OSPEDALE SCORRANO;VIA G. DELLI PONTI;075073;SCORRANO                                ;LE;1;Ospedale a gestione diretta;ACUTI;163;0;8;2;173
2020;160;PUGLIA;116;1;160166;OSPEDALE SCORRANO;VIA G. DELLI PONTI;075073;SCORRANO                                ;LE;1;Ospedale a gestione diretta;LUNGODEGENZA;8;0;0;0;8
2020;160;PUGLIA;116;1;160167;OSPEDALE  CASARANO;VIALE FRANCESCO FERRARI;075016;CASARANO                                ;LE;1;Ospedale a gestione diretta;ACUTI;162;0;23;5;190
2020;160;PUGLIA;116;1;160171;OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO);PIAZZA FILIPPO MURATORE;075035;LECCE                                   ;LE;1;Ospedale a gestione diretta;ACUTI;593;0;67;0;660
2020;160;PUGLIA;116;1;160171;OSPEDALE LECCE - 'V FAZZI' (SAN CESARIO);PIAZZA FILIPPO MURATORE;075035;LECCE                                   ;LE;1;Ospedale a gestione diretta;RIABILITAZIONE;40;0;4;0;44
2020;160;PUGLIA;901;2;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;072006;BARI                                    ;BA;3.1;IRCCS pubblico;ACUTI;118;0;17;2;137
2020;160;PUGLIA;902;2;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;072017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico;ACUTI;95;4;5;2;106
2020;160;PUGLIA;905;2;160905;OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA;VIALE CAPPUCCINI;071046;SAN GIOVANNI ROTONDO                    ;FG;3.3;IRCCS fondazione;ACUTI;793;0;66;0;859
2020;160;PUGLIA;905;2;160905;OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA;VIALE CAPPUCCINI;071046;SAN GIOVANNI ROTONDO                    ;FG;3.3;IRCCS fondazione;RIABILITAZIONE;48;0;0;0;48
2020;160;PUGLIA;906;2;160906;ICS MAUGERI SPA SOCIETA' BENEFIT;VIA GEN. NICOLA BELLOMO 73/75;072006;BARI                                    ;BA;3.2;IRCCS privato;ACUTI;24;0;0;0;24
2020;160;PUGLIA;906;2;160906;ICS MAUGERI SPA SOCIETA' BENEFIT;VIA GEN. NICOLA BELLOMO 73/75;072006;BARI                                    ;BA;3.2;IRCCS privato;RIABILITAZIONE;202;0;0;0;202
2020;160;PUGLIA;907;2;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;072006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;ACUTI;1072;0;105;40;1217
2020;160;PUGLIA;907;2;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;072006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;RIABILITAZIONE;14;0;3;0;17
2020;160;PUGLIA;910;2;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto, 1;071024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università;ACUTI;699;0;50;25;774
2020;160;PUGLIA;910;2;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto, 1;071024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università;LUNGODEGENZA;20;0;0;0;20
2020;160;PUGLIA;910;2;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto, 1;071024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università;RIABILITAZIONE;25;0;2;0;27
2020;170;BASILICATA;201;1;170032;Fondazione Don Carlo Gnocchi - Onlus;C.da Gala;076002;ACERENZA                                ;PZ;1;Ospedale a gestione diretta;LUNGODEGENZA;16;0;0;0;16
2020;170;BASILICATA;201;1;170032;Fondazione Don Carlo Gnocchi - Onlus;C.da Gala;076002;ACERENZA                                ;PZ;1;Ospedale a gestione diretta;RIABILITAZIONE;43;0;5;0;48
2020;170;BASILICATA;201;1;170034;LUNGODEGENZA RIABILITATIVA CHIAROMONTE;Via Santa Lucia;076028;CHIAROMONTE                             ;PZ;1;Ospedale a gestione diretta;LUNGODEGENZA;16;0;0;0;16
2020;170;BASILICATA;201;1;170035;LUNGODEGENZA E RIABILITAZIONE VENOSA;Via Appia 68;076095;VENOSA                                  ;PZ;1;Ospedale a gestione diretta;RIABILITAZIONE;12;0;0;0;12
2020;170;BASILICATA;201;1;170036;LUNGODEGENZA RIABILITATIVA LAURIA;VIA XXV APRILE;076042;LAURIA                                  ;PZ;1;Ospedale a gestione diretta;LUNGODEGENZA;16;0;0;0;16
2020;170;BASILICATA;201;1;170036;LUNGODEGENZA RIABILITATIVA LAURIA;VIA XXV APRILE;076042;LAURIA                                  ;PZ;1;Ospedale a gestione diretta;RIABILITAZIONE;4;0;4;0;8
2020;170;BASILICATA;201;1;170037;UNIVERSO SALUTE SRL POTENZA;Largo Don Uva ,2;076063;POTENZA                                 ;PZ;5.1;Casa di cura privata accreditata;LUNGODEGENZA;16;0;0;0;16
2020;170;BASILICATA;201;1;170037;UNIVERSO SALUTE SRL POTENZA;Largo Don Uva ,2;076063;POTENZA                                 ;PZ;5.1;Casa di cura privata accreditata;RIABILITAZIONE;24;0;0;0;24
2020;170;BASILICATA;202;1;170010;PRESIDIO DISTRETTUALE STIGLIANO;VIA PRINCIPE DI NAPOLI;077027;STIGLIANO                               ;MT;1;Ospedale a gestione diretta;LUNGODEGENZA;24;0;0;0;24
2020;170;BASILICATA;202;1;170011;PRESIDIO OSPEDALIERO -  MATERA;C.DA  CATTEDRA  AMBULANTE;077014;MATERA                                  ;MT;1;Ospedale a gestione diretta;ACUTI;347;0;45;29;421
2020;170;BASILICATA;202;1;170012;PRESIDIO DISTRETTUALE TRICARICO;V.LE REGINA MARGHERITA,134;077028;TRICARICO                               ;MT;1;Ospedale a gestione diretta;LUNGODEGENZA;51;0;0;0;51
2020;170;BASILICATA;202;1;170012;PRESIDIO DISTRETTUALE TRICARICO;V.LE REGINA MARGHERITA,134;077028;TRICARICO                               ;MT;1;Ospedale a gestione diretta;RIABILITAZIONE;48;0;0;0;48
2020;170;BASILICATA;901;2;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc;076063;POTENZA                                 ;PZ;0;Azienda Ospedaliera;ACUTI;856;10;62;49;977
2020;170;BASILICATA;901;2;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc;076063;POTENZA                                 ;PZ;0;Azienda Ospedaliera;RIABILITAZIONE;32;0;8;0;40
2020;170;BASILICATA;910;2;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;076066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico;ACUTI;64;0;16;7;87
2020;180;CALABRIA;201;1;180001;IGRECO Ospedali Riuniti ex La Madonnina;via P. Rossi 109;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;ACUTI;41;0;0;4;45
2020;180;CALABRIA;201;1;180002;IGRECO Osp. Riuniti Madonna della Catena;via Fra Benedetto 33;078049;DIPIGNANO                               ;CS;5.1;Casa di cura privata accreditata;RIABILITAZIONE;99;0;9;0;108
2020;180;CALABRIA;201;1;180003;IGRECO Ospedali Riuniti ex Sacro Cuore;Corso Luigi Fera;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;ACUTI;37;0;0;2;39
2020;180;CALABRIA;201;1;180006;OSPEDALE CIVILE FERRARI - CASTROVILLARI;VIALE DEL LAVORO;078033;CASTROVILLARI                           ;CS;1;Ospedale a gestione diretta;ACUTI;94;0;28;2;124
2020;180;CALABRIA;201;1;180008;P.O. PRAIA A MARE                       ;VIA S. STEFANO                          ;078101;PRAIA A MARE                            ;CS;1;Ospedale a gestione diretta;ACUTI;20;0;0;0;20
2020;180;CALABRIA;201;1;180010;OSPEDALE SPOKE ROSSANO-CORIGLIANO       ;VIA IPPOCRATE                           ;078157;CORIGLIANO-ROSSANO;CS;1;Ospedale a gestione diretta;ACUTI;159;0;43;0;202
2020;180;CALABRIA;201;1;180010;OSPEDALE SPOKE ROSSANO-CORIGLIANO       ;VIA IPPOCRATE                           ;078157;CORIGLIANO-ROSSANO;CS;1;Ospedale a gestione diretta;LUNGODEGENZA;20;0;0;0;20
2020;180;CALABRIA;201;1;180011;P.O.BEATO ANGELICO;VIA IPPOCRATE;078003;ACRI                                    ;CS;1;Ospedale a gestione diretta;ACUTI;28;0;4;0;32
2020;180;CALABRIA;201;1;180012;Ospedale Spoke Cetraro-Paola;Località Testa;078040;CETRARO                                 ;CS;1;Ospedale a gestione diretta;ACUTI;146;0;29;14;189
2020;180;CALABRIA;201;1;180012;Ospedale Spoke Cetraro-Paola;Località Testa;078040;CETRARO                                 ;CS;1;Ospedale a gestione diretta;LUNGODEGENZA;12;0;0;0;12
2020;180;CALABRIA;201;1;180015;OSPEDALE CIVILE SGF;VIA GRAMSCI;078119;SAN GIOVANNI IN FIORE                   ;CS;1;Ospedale a gestione diretta;ACUTI;20;0;0;4;24
2020;180;CALABRIA;201;1;180015;OSPEDALE CIVILE SGF;VIA GRAMSCI;078119;SAN GIOVANNI IN FIORE                   ;CS;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;180;CALABRIA;201;1;180016;OSPEDALE GUDO CHIDICHIMO TREBISACCE;Via Viccinelli;078150;TREBISACCE                              ;CS;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;180;CALABRIA;201;1;180017;SANTA LUCIA;VIALE TRIESTE                           ;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;ACUTI;10;0;0;0;10
2020;180;CALABRIA;201;1;180019;CASA DI CURA VILLA DEL SOLE;RIONE S. VITO                           ;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;ACUTI;40;0;8;0;48
2020;180;CALABRIA;201;1;180019;CASA DI CURA VILLA DEL SOLE;RIONE S. VITO                           ;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;RIABILITAZIONE;26;0;0;0;26
2020;180;CALABRIA;201;1;180025;CASA DI CURA TRICARICO ROSANO SRL;VIA CAPOTIRONE N 14;078015;BELVEDERE MARITTIMO                     ;CS;5.1;Casa di cura privata accreditata;ACUTI;80;0;8;0;88
2020;180;CALABRIA;201;1;180025;CASA DI CURA TRICARICO ROSANO SRL;VIA CAPOTIRONE N 14;078015;BELVEDERE MARITTIMO                     ;CS;5.1;Casa di cura privata accreditata;RIABILITAZIONE;6;0;4;0;10
2020;180;CALABRIA;201;1;180027;CASA DI CURA CASCINI SRL;PIAZZA DE SETA N 1;078015;BELVEDERE MARITTIMO                     ;CS;5.1;Casa di cura privata accreditata;ACUTI;50;0;15;0;65
2020;180;CALABRIA;201;1;180027;CASA DI CURA CASCINI SRL;PIAZZA DE SETA N 1;078015;BELVEDERE MARITTIMO                     ;CS;5.1;Casa di cura privata accreditata;LUNGODEGENZA;20;0;0;0;20
2020;180;CALABRIA;201;1;180029;CASA DI CURA SCARNATI;VIA ZARA,4;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;ACUTI;40;0;0;3;43
2020;180;CALABRIA;201;1;180081;CASA DI CURA M.MISASI GR.S.BARTOLO;P.ZZA CRISPI 6                          ;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;LUNGODEGENZA;10;0;0;0;10
2020;180;CALABRIA;201;1;180081;CASA DI CURA M.MISASI GR.S.BARTOLO;P.ZZA CRISPI 6                          ;078045;COSENZA                                 ;CS;5.1;Casa di cura privata accreditata;RIABILITAZIONE;40;0;5;0;45
2020;180;CALABRIA;201;1;180084;MEDICAL HOTEL CLIMAT. SPES PIETR.'ARENA';VIA NAZIONALE 7                        ;078117;SANGINETO                               ;CS;5.1;Casa di cura privata accreditata;RIABILITAZIONE;26;0;4;0;30
2020;180;CALABRIA;201;1;180086;CASA DI CURA SAN FRANCESCO;VIA MORTATI 43;078079;MENDICINO                               ;CS;5.1;Casa di cura privata accreditata;RIABILITAZIONE;0;0;4;0;4
2020;180;CALABRIA;202;1;180004;ISTITUTO SANT'ANNA DI EZIO PUGLIESE  SRL;VIA SIRIS  11;101010;CROTONE                                 ;KR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;72;0;8;0;80
2020;180;CALABRIA;202;1;180005;IST. SANT'ANNA   SS  106 , KM  143 KR;STRADA STATALE 106   KM 143;101010;CROTONE                                 ;KR;5.1;Casa di cura privata accreditata;LUNGODEGENZA;50;0;0;0;50
2020;180;CALABRIA;202;1;180005;IST. SANT'ANNA   SS  106 , KM  143 KR;STRADA STATALE 106   KM 143;101010;CROTONE                                 ;KR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;18;0;0;0;18
2020;180;CALABRIA;202;1;180032;OSPEDALE CIVILE SAN GIOVANNI DI DIO;VIA BOLOGNA;101010;CROTONE                                 ;KR;1;Ospedale a gestione diretta;ACUTI;249;0;14;22;285
2020;180;CALABRIA;202;1;180045;CASA DI CURA S.RITA DOTT. CAPARRA;VIA ROMA 227;101008;CIRO' MARINA                            ;KR;5.1;Casa di cura privata accreditata;LUNGODEGENZA;25;0;0;0;25
2020;180;CALABRIA;202;1;180045;CASA DI CURA S.RITA DOTT. CAPARRA;VIA ROMA 227;101008;CIRO' MARINA                            ;KR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;2;0;22
2020;180;CALABRIA;202;1;180085;ROMOLO HOSPITAL ( EX VILLA EVA );VIA SANDRO PERTINI (LOCALITA` CUPONE);101019;ROCCA DI NETO                           ;KR;5.1;Casa di cura privata accreditata;ACUTI;37;0;0;3;40
2020;180;CALABRIA;202;1;180085;ROMOLO HOSPITAL ( EX VILLA EVA );VIA SANDRO PERTINI (LOCALITA` CUPONE);101019;ROCCA DI NETO                           ;KR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;12;0;0;2;14
2020;180;CALABRIA;202;1;180101;CALABRODENTAL   SRL;VIA ENRICO FERMI;101010;CROTONE                                 ;KR;5.1;Casa di cura privata accreditata;ACUTI;0;0;0;8;8
2020;180;CALABRIA;202;1;180102;SADEL DI SALVATORE BAFFA SPA ( EX OLIVET;LOCALITA' MOLA;101009;COTRONEI                                ;KR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;12;0;2;0;14
2020;180;CALABRIA;202;1;180103;CASA DI CURA MADONNA DELLO SCOGLIO SRL;VIA LAGHI SILANI SNC;101009;COTRONEI                                ;KR;5.1;Casa di cura privata accreditata;ACUTI;37;0;3;0;40
2020;180;CALABRIA;202;1;180107;marrelli hospital;via Gioacchino da Fiore;101010;CROTONE                                 ;KR;5.1;Casa di cura privata accreditata;ACUTI;48;0;0;12;60
2020;180;CALABRIA;203;1;180033;PO LAMEZIA TERME                        ;VIA ARTURO PERUGINI 1                   ;079160;LAMEZIA TERME                           ;CZ;1;Ospedale a gestione diretta;ACUTI;205;0;16;7;228
2020;180;CALABRIA;203;1;180040;OSPEDALE DI SOVERIA MANNELLI;VIALE RUBBETTINO;079138;SOVERIA MANNELLI                        ;CZ;1;Ospedale a gestione diretta;ACUTI;19;0;4;2;25
2020;180;CALABRIA;203;1;180040;OSPEDALE DI SOVERIA MANNELLI;VIALE RUBBETTINO;079138;SOVERIA MANNELLI                        ;CZ;1;Ospedale a gestione diretta;LUNGODEGENZA;12;0;0;0;12
2020;180;CALABRIA;203;1;180043;CASA DI CURA VILLA DEL SOLE;VIALE PIO X, 202;079023;CATANZARO                               ;CZ;5.1;Casa di cura privata accreditata;ACUTI;47;0;0;13;60
2020;180;CALABRIA;203;1;180043;CASA DI CURA VILLA DEL SOLE;VIALE PIO X, 202;079023;CATANZARO                               ;CZ;5.1;Casa di cura privata accreditata;RIABILITAZIONE;53;0;7;0;60
2020;180;CALABRIA;203;1;180050;CASA DI CURA VILLA SERENA;VIA LUIGI PASCALI, 11;079023;CATANZARO                               ;CZ;5.1;Casa di cura privata accreditata;ACUTI;30;0;0;3;33
2020;180;CALABRIA;203;1;180050;CASA DI CURA VILLA SERENA;VIA LUIGI PASCALI, 11;079023;CATANZARO                               ;CZ;5.1;Casa di cura privata accreditata;RIABILITAZIONE;35;0;5;0;40
2020;180;CALABRIA;203;1;180051;CASA DI CURA VILLA MICHELINO SRL;VIA DUCA D`AOSTA,164;079160;LAMEZIA TERME                           ;CZ;5.1;Casa di cura privata accreditata;ACUTI;27;0;0;3;30
2020;180;CALABRIA;203;1;180051;CASA DI CURA VILLA MICHELINO SRL;VIA DUCA D`AOSTA,164;079160;LAMEZIA TERME                           ;CZ;5.1;Casa di cura privata accreditata;RIABILITAZIONE;26;0;2;0;28
2020;180;CALABRIA;203;1;180053;CASA DI CURA SANT`ANNA HOSPITAL;VIALE PIO X 111;079023;CATANZARO                               ;CZ;5.1;Casa di cura privata accreditata;ACUTI;80;0;4;4;88
2020;180;CALABRIA;203;1;180053;CASA DI CURA SANT`ANNA HOSPITAL;VIALE PIO X 111;079023;CATANZARO                               ;CZ;5.1;Casa di cura privata accreditata;RIABILITAZIONE;6;0;1;0;7
2020;180;CALABRIA;203;1;180055;OSPEDALE BASSO IONIO;VIA DON CARLO DE CARDONA;079137;SOVERATO                                ;CZ;1;Ospedale a gestione diretta;ACUTI;67;0;3;3;73
2020;180;CALABRIA;203;1;180055;OSPEDALE BASSO IONIO;VIA DON CARLO DE CARDONA;079137;SOVERATO                                ;CZ;1;Ospedale a gestione diretta;LUNGODEGENZA;6;0;0;0;6
2020;180;CALABRIA;203;1;180055;OSPEDALE BASSO IONIO;VIA DON CARLO DE CARDONA;079137;SOVERATO                                ;CZ;1;Ospedale a gestione diretta;RIABILITAZIONE;8;0;0;0;8
2020;180;CALABRIA;203;1;180150;Villa Rachele S.R.L.;C/da Acquabianca;079069;MAIDA                                   ;CZ;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;0;0;20
2020;180;CALABRIA;204;1;180034;P.O. JAZZOLINO;PIAZZA FLEMING;102047;VIBO VALENTIA                           ;VV;1;Ospedale a gestione diretta;ACUTI;117;0;8;6;131
2020;180;CALABRIA;204;1;180035;P.O. TROPEA;VIA PROVINCIALE;102044;TROPEA                                  ;VV;1;Ospedale a gestione diretta;ACUTI;24;0;9;2;35
2020;180;CALABRIA;204;1;180047;VILLA DEI GERANI;VIA S. DOMENICO SAVIO,10;102047;VIBO VALENTIA                           ;VV;5.1;Casa di cura privata accreditata;ACUTI;38;0;0;2;40
2020;180;CALABRIA;204;1;180047;VILLA DEI GERANI;VIA S. DOMENICO SAVIO,10;102047;VIBO VALENTIA                           ;VV;5.1;Casa di cura privata accreditata;LUNGODEGENZA;20;0;0;0;20
2020;180;CALABRIA;204;1;180047;VILLA DEI GERANI;VIA S. DOMENICO SAVIO,10;102047;VIBO VALENTIA                           ;VV;5.1;Casa di cura privata accreditata;RIABILITAZIONE;26;0;4;0;30
2020;180;CALABRIA;204;1;180057;P.O. SERRA SAN BRUNO;VIA ALFONSO SCRIVO;102037;SERRA SAN BRUNO                         ;VV;1;Ospedale a gestione diretta;ACUTI;18;0;2;4;24
2020;180;CALABRIA;204;1;180057;P.O. SERRA SAN BRUNO;VIA ALFONSO SCRIVO;102037;SERRA SAN BRUNO                         ;VV;1;Ospedale a gestione diretta;LUNGODEGENZA;10;0;0;0;10
2020;180;CALABRIA;205;1;180059;OSPEDALE CIVILE LOCRI;C/DA VERGA;080043;LOCRI                                   ;RC;1;Ospedale a gestione diretta;ACUTI;153;0;37;0;190
2020;180;CALABRIA;205;1;180061;P.O. 'S. MARIA DEGLI UNGHERESI';VIA MONTEGRAPPA;080061;POLISTENA                               ;RC;1;Ospedale a gestione diretta;ACUTI;123;0;14;0;137
2020;180;CALABRIA;205;1;180062;OSPEDALE 'TIBERIO EVOLI' - MELITO P.S.;CORSO GARIBALDI;080050;MELITO DI PORTO SALVO                   ;RC;1;Ospedale a gestione diretta;ACUTI;42;0;4;5;51
2020;180;CALABRIA;205;1;180062;OSPEDALE 'TIBERIO EVOLI' - MELITO P.S.;CORSO GARIBALDI;080050;MELITO DI PORTO SALVO                   ;RC;1;Ospedale a gestione diretta;RIABILITAZIONE;0;0;2;8;10
2020;180;CALABRIA;205;1;180068;P.O. 'GIOVANNI XXIII';VIA MADAME CURIE;080038;GIOIA TAURO                             ;RC;1;Ospedale a gestione diretta;ACUTI;15;0;6;1;22
2020;180;CALABRIA;205;1;180068;P.O. 'GIOVANNI XXIII';VIA MADAME CURIE;080038;GIOIA TAURO                             ;RC;1;Ospedale a gestione diretta;LUNGODEGENZA;20;0;0;0;20
2020;180;CALABRIA;205;1;180071;ISTITUTO ORTOPEDICO MEZZOGIORNO D`ITALIA;VIA EREMO, 10;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;ACUTI;70;0;7;0;77
2020;180;CALABRIA;205;1;180071;ISTITUTO ORTOPEDICO MEZZOGIORNO D`ITALIA;VIA EREMO, 10;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;26;0;4;0;30
2020;180;CALABRIA;205;1;180073;CASA DI CURA 'VILLA AURORA';via provinciale snc;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;ACUTI;40;0;0;3;43
2020;180;CALABRIA;205;1;180073;CASA DI CURA 'VILLA AURORA';via provinciale snc;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;28;0;2;0;30
2020;180;CALABRIA;205;1;180074;POLICLINICO 'MADONNA DELLA CONSOLAZIONE';VIA CARINALE PORTANOVA, 126;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;ACUTI;80;0;5;3;88
2020;180;CALABRIA;205;1;180074;POLICLINICO 'MADONNA DELLA CONSOLAZIONE';VIA CARINALE PORTANOVA, 126;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;LUNGODEGENZA;30;0;0;0;30
2020;180;CALABRIA;205;1;180074;POLICLINICO 'MADONNA DELLA CONSOLAZIONE';VIA CARINALE PORTANOVA, 126;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;35;0;5;0;40
2020;180;CALABRIA;205;1;180075;CASA DI CURA 'VILLA CAMINITI';VIA NAZIONALE, 421;080096;VILLA SAN GIOVANNI                      ;RC;5.1;Casa di cura privata accreditata;ACUTI;54;0;0;6;60
2020;180;CALABRIA;205;1;180075;CASA DI CURA 'VILLA CAMINITI';VIA NAZIONALE, 421;080096;VILLA SAN GIOVANNI                      ;RC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;8;0;2;0;10
2020;180;CALABRIA;205;1;180076;CASA DI CURA 'VILLA S.ANNA';VIA CROCIFISSO, 25;080063;REGGIO DI CALABRIA                      ;RC;5.1;Casa di cura privata accreditata;ACUTI;35;0;0;5;40
2020;180;CALABRIA;205;1;180077;CASA DI CURA 'VILLA ELISA' S.P.A.;VIA VITTORIO VENETO, 141;080027;CINQUEFRONDI                            ;RC;5.1;Casa di cura privata accreditata;LUNGODEGENZA;15;0;0;0;15
2020;180;CALABRIA;205;1;180077;CASA DI CURA 'VILLA ELISA' S.P.A.;VIA VITTORIO VENETO, 141;080027;CINQUEFRONDI                            ;RC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;30;0;3;0;33
2020;180;CALABRIA;912;2;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA Felice Migliori;078045;COSENZA                                 ;CS;0;Azienda Ospedaliera;ACUTI;461;0;44;30;535
2020;180;CALABRIA;912;2;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA Felice Migliori;078045;COSENZA                                 ;CS;0;Azienda Ospedaliera;LUNGODEGENZA;6;0;0;0;6
2020;180;CALABRIA;913;2;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;079023;CATANZARO                               ;CZ;0;Azienda Ospedaliera;ACUTI;378;0;61;23;462
2020;180;CALABRIA;913;2;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;079023;CATANZARO                               ;CZ;0;Azienda Ospedaliera;RIABILITAZIONE;0;0;2;0;2
2020;180;CALABRIA;914;2;180914;A.O.U. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;079023;CATANZARO                               ;CZ;0;Azienda Ospedaliera;ACUTI;239;0;24;19;282
