"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2012","2012",1.8,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2013","2013",1.69,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2014","2014",1.63,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2015","2015",1.68,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2016","2016",1.66,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2017","2017",1.67,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2018","2018",1.69,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2019","2019",1.72,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2020","2020",1.78,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2010","2010",3.66,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2011","2011",3.53,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2012","2012",3.49,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2013","2013",3.42,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2014","2014",3.41,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2015","2015",3.41,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2016","2016",3.34,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2017","2017",3.3,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2018","2018",3.23,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2019","2019",3.2,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2020","2020",3.33,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2010","2010",0.98,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2011","2011",0.97,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2012","2012",0.96,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2013","2013",0.94,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2014","2014",0.93,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2015","2015",0.92,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2016","2016",0.91,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2017","2017",0.9,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2018","2018",0.9,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2019","2019",0.9,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2020","2020",0.93,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","GBR","United Kingdom","2021","2021",0.92,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2010","2010",1.31,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2011","2011",1.3,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2012","2012",1.26,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2013","2013",1.27,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2014","2014",1.25,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2015","2015",1.24,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2016","2016",1.24,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2017","2017",1.23,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2018","2018",1.22,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2019","2019",1.21,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2020","2020",1.16,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","USA","United States","2021","2021",1.14,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2011","2011",2.03,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2012","2012",1.92,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2013","2013",2.55,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2014","2014",2.46,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2015","2015",2.94,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2016","2016",2.86,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2017","2017",2.82,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2018","2018",2.72,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2019","2019",2.7,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2020","2020",2.81,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","CHL","Chile","2021","2021",2.62,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2011","2011",2.35,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2012","2012",2.8,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2013","2013",2.97,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2014","2014",3.91,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2015","2015",4.81,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2016","2016",4.88,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2017","2017",5.04,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2018","2018",4.9,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2019","2019",4.66,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2020","2020",4.69,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CHL","Chile","2021","2021",4.4,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2011","2011",1.38,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2012","2012",1.48,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2013","2013",1.8,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2014","2014",1.7,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2015","2015",1.81,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2016","2016",1.78,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2017","2017",1.8,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2018","2018",1.76,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2019","2019",1.65,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2020","2020",1.72,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CHL","Chile","2021","2021",1.67,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2010","2010",1.6,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2011","2011",1.59,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2012","2012",1.54,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2013","2013",1.53,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2014","2014",1.56,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2015","2015",1.62,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2016","2016",1.65,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2017","2017",1.61,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2018","2018",1.55,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2019","2019",1.56,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2020","2020",1.68,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2021","2021",1.73,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","EST","Estonia","2022","2022",1.71,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2010","2010",2.03,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2011","2011",2.09,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2012","2012",2.1,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2013","2013",2.09,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2014","2014",2.11,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2015","2015",2.19,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2016","2016",2.28,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2017","2017",2.18,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","EST","Estonia","2018","2018",2.12,,
