Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,1982,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.67512512378717
Italy,ITA,1981,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.00789248280989
Italy,ITA,1980,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.14499585229074
Italy,ITA,1979,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.17110880986778
Italy,ITA,1978,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.12853525293744
Italy,ITA,1977,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.05427548916788
Italy,ITA,1976,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.97812006085146
Italy,ITA,1975,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.89999403717957
Italy,ITA,1974,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.81372717033389
Italy,ITA,1973,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.71804512590132
Italy,ITA,1972,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.6388742110635
Italy,ITA,1971,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.56965661732135
Italy,ITA,1970,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.49435676335339
Italy,ITA,1969,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.41116154589406
Italy,ITA,1968,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.32479265430195
Italy,ITA,1967,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.25475663176975
Italy,ITA,1966,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.19316343333058
Italy,ITA,1965,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.12947637975537
Italy,ITA,1964,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.07541261841778
Italy,ITA,1963,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.04148231875968
Italy,ITA,1962,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.00196367396628
Italy,ITA,1961,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.94759343774186
Italy,ITA,1960,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,3.89097969968471
Italy,ITA,2022,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.90328719160983
Italy,ITA,2021,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.78255165324785
Italy,ITA,2020,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.70941516269374
Italy,ITA,2019,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.68164253335872
Italy,ITA,2018,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.72454207396594
Italy,ITA,2017,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.8282902790232
Italy,ITA,2016,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.93892637751885
Italy,ITA,2015,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.89591892769992
Italy,ITA,2014,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.70269172237756
Italy,ITA,2013,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.49963915669064
Italy,ITA,2012,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.29090000945148
Italy,ITA,2011,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.08756997424527
Italy,ITA,2010,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.07758139090266
Italy,ITA,2009,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.25055891535436
Italy,ITA,2008,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.39345789747849
Italy,ITA,2007,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.49114513146855
Italy,ITA,2006,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.51353103553319
Italy,ITA,2005,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.45318215171322
Italy,ITA,2004,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.3534931381204
Italy,ITA,2003,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.26259250409172
Italy,ITA,2002,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.19736921390076
Italy,ITA,2001,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.17953321331898
Italy,ITA,2000,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.19496700224073
Italy,ITA,1999,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.18765088458505
Italy,ITA,1998,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.15829685163144
Italy,ITA,1997,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.14487203435461
Italy,ITA,1996,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.12459232137555
Italy,ITA,1995,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.05525113586909
Italy,ITA,1994,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.99303920983931
Italy,ITA,1993,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.96727812754534
Italy,ITA,1992,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.92747439731169
Italy,ITA,1991,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.86239827587625
Italy,ITA,1990,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.80317223141833
Italy,ITA,1989,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.61263766453388
Italy,ITA,1988,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.20515329736055
Italy,ITA,1987,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.75767948640483
Italy,ITA,1986,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.40102356222125
Italy,ITA,1985,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.18428283423568
Italy,ITA,1984,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.23545745407751
Italy,ITA,1983,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.56952015214543
Italy,ITA,1982,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.98464311241145
Italy,ITA,1981,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.28617779569907
Italy,ITA,1980,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.4387342946539
Italy,ITA,1979,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.49559103813229
Italy,ITA,1978,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.47366673437853
Italy,ITA,1977,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.41841420323341
Italy,ITA,1976,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.3585230212019
Italy,ITA,1975,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.29402783616932
Italy,ITA,1974,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.21548336567502
Italy,ITA,1973,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.12516296897168
Italy,ITA,1972,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.05329194404639
Italy,ITA,1971,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.98683153889759
Italy,ITA,1970,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.90646388750904
Italy,ITA,1969,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.8131620271789
Italy,ITA,1968,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.70732161058549
Italy,ITA,1967,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.60000329924449
Italy,ITA,1966,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.48255221598329
Italy,ITA,1965,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.35595805235137
Italy,ITA,1964,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.24924258669852
Italy,ITA,1963,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.18823410044924
Italy,ITA,1962,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.15458014513794
Italy,ITA,1961,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.12968575926732
Italy,ITA,1960,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,3.11313754174074
Italy,ITA,2022,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7961678
Italy,ITA,2021,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7878544
Italy,ITA,2020,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7827663
Italy,ITA,2019,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7775753
Italy,ITA,2018,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7781091
Italy,ITA,2017,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7732138
Italy,ITA,2016,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7676949
Italy,ITA,2015,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7613960
Italy,ITA,2014,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7531415
Italy,ITA,2013,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7357899
Italy,ITA,2012,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7178128
Italy,ITA,2011,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7063288
Italy,ITA,2010,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6991790
Italy,ITA,2009,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6953894
Italy,ITA,2008,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6904211
Italy,ITA,2007,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6844021
Italy,ITA,2006,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6770904
Italy,ITA,2005,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6673064
Italy,ITA,2004,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6550717
Italy,ITA,2003,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6436565
Italy,ITA,2002,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6339679
Italy,ITA,2001,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6248817
Italy,ITA,2000,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6156506
Italy,ITA,1999,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6060740
Italy,ITA,1998,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5968954
Italy,ITA,1997,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5875136
Italy,ITA,1996,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5771313
Italy,ITA,1995,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5649613
Italy,ITA,1994,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5529221
Italy,ITA,1993,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5418423
Italy,ITA,1992,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5301341
Italy,ITA,1991,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5177892
Italy,ITA,1990,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5055822
Italy,ITA,1989,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4934287
Italy,ITA,1988,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4809727
Italy,ITA,1987,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4682855
Italy,ITA,1986,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4558259
Italy,ITA,1985,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4437732
Italy,ITA,1984,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4371216
Italy,ITA,1983,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4390686
Italy,ITA,1982,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4430276
Italy,ITA,1981,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4434659
Italy,ITA,1980,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4419024
Italy,ITA,1979,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4363671
Italy,ITA,1978,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4259248
Italy,ITA,1977,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4152921
Italy,ITA,1976,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4052579
Italy,ITA,1975,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3956737
Italy,ITA,1974,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3857199
Italy,ITA,1973,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3757522
Italy,ITA,1972,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3662561
Italy,ITA,1971,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3567926
Italy,ITA,1970,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3475343
Italy,ITA,1969,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3386588
Italy,ITA,1968,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3309324
Italy,ITA,1967,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3235717
Italy,ITA,1966,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3156957
Italy,ITA,1965,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3081476
Italy,ITA,1964,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3007949
Italy,ITA,1963,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2941091
Italy,ITA,1962,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2880772
Italy,ITA,1961,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2809803
Italy,ITA,1960,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2734570
Italy,ITA,2022,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,26.3641536978978
Italy,ITA,2021,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,25.9913776673731
Italy,ITA,2020,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,25.6804601316005
Italy,ITA,2019,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,25.3792230666601
Italy,ITA,2018,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,25.0899269500374
Italy,ITA,2017,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,24.8543724520672
Italy,ITA,2016,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,24.6103620836542
Italy,ITA,2015,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,24.3425422925641
Italy,ITA,2014,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,24.0397338137611
Italy,ITA,2013,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,23.6920092960706
Italy,ITA,2012,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,23.3691185854087
Italy,ITA,2011,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,23.0496067209564
Italy,ITA,2010,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.8601237306894
Italy,ITA,2009,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.8138360979123
Italy,ITA,2008,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.7591311060402
Italy,ITA,2007,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.7156488104706
Italy,ITA,2006,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.5906212035699
Italy,ITA,2005,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.330230378075
Italy,ITA,2004,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,22.0208571223992
Italy,ITA,2003,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,21.7664294118863
Italy,ITA,2002,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,21.5264724645576
Italy,ITA,2001,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,21.2470454209695
Italy,ITA,2000,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,20.9463102165292
Italy,ITA,1999,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,20.6331642049227
Italy,ITA,1998,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,20.3291881344011
Italy,ITA,1997,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,20.0205951320566
Italy,ITA,1996,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,19.6819662745205
Italy,ITA,1995,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,19.2776488803965
Italy,ITA,1994,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,18.8728975851972
Italy,ITA,1993,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,18.5035810345914
